ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-02,1646.2213997857143,-2277.9521862107877,3212.3872271308187,1646.2213997857143,1646.2213997857143,-1169.9585463265128,-1169.9585463265128,-1169.9585463265128,-684.2422190992669,-684.2422190992669,-684.2422190992669,-485.7163272272458,-485.7163272272458,-485.7163272272458,0.0,0.0,0.0,476.26285345920155
2017-02-03,1646.968493138797,-1803.8201169068725,3556.5314474548054,1646.968493138797,1646.968493138797,-588.513763851118,-588.513763851118,-588.513763851118,-69.05552676126885,-69.05552676126885,-69.05552676126885,-519.4582370898493,-519.4582370898493,-519.4582370898493,0.0,0.0,0.0,1058.454729287679
2017-02-04,1647.7155864918793,-1205.2898260394686,4311.417422679498,1647.7155864918793,1647.7155864918793,-189.99474588558908,-189.99474588558908,-189.99474588558908,370.86703511235464,370.86703511235464,370.86703511235464,-560.8617809979437,-560.8617809979437,-560.8617809979437,0.0,0.0,0.0,1457.7208406062903
2017-02-05,1648.462679844962,-1568.424642379695,3906.9016294310704,1648.462679844962,1648.462679844962,-478.3271104318839,-478.3271104318839,-478.3271104318839,130.75476628598975,130.75476628598975,130.75476628598975,-609.0818767178738,-609.0818767178738,-609.0818767178738,0.0,0.0,0.0,1170.135569413078
2017-02-06,1649.2097731980446,-1812.401685061804,3893.7052827172665,1649.2097731980446,1649.2097731980446,-655.9266819291287,-655.9266819291287,-655.9266819291287,7.146619482511272,7.146619482511272,7.146619482511272,-663.07330141164,-663.07330141164,-663.07330141164,0.0,0.0,0.0,993.2830912689159
2017-02-07,1649.9568665511272,-1480.7335884549786,4056.2620784630894,1649.9568665511272,1649.9568665511272,-374.2568239657987,-374.2568239657987,-374.2568239657987,347.35755078949984,347.35755078949984,347.35755078949984,-721.6143747552985,-721.6143747552985,-721.6143747552985,0.0,0.0,0.0,1275.7000425853284
2017-02-08,1650.7039599042096,-1863.2832403273878,3458.3562546801754,1650.7039599042096,1650.7039599042096,-886.1632165110663,-886.1632165110663,-886.1632165110663,-102.8282258096797,-102.8282258096797,-102.8282258096797,-783.3349907013867,-783.3349907013867,-783.3349907013867,0.0,0.0,0.0,764.5407433931433
2017-02-09,1651.4510532572922,-2504.998505800806,2708.72953515019,1651.4510532572922,1651.4510532572922,-1530.9905572132395,-1530.9905572132395,-1530.9905572132395,-684.2422190990878,-684.2422190990878,-684.2422190990878,-846.7483381141518,-846.7483381141518,-846.7483381141518,0.0,0.0,0.0,120.46049604405266
2017-02-11,1652.9452399634572,-1414.2094358155448,3744.8798494057473,1652.9452399634572,1652.9452399634572,-601.4654823948682,-601.4654823948682,-601.4654823948682,370.8670351123516,370.8670351123516,370.8670351123516,-972.3325175072198,-972.3325175072198,-972.3325175072198,0.0,0.0,0.0,1051.4797575685889
2017-02-12,1653.6923333165398,-2177.743115210315,3325.9616136881777,1653.6923333165398,1653.6923333165398,-900.5130413388889,-900.5130413388889,-900.5130413388889,130.7547662866553,130.7547662866553,130.7547662866553,-1031.267807625544,-1031.267807625544,-1031.267807625544,0.0,0.0,0.0,753.1792919776509
2017-02-13,1654.4394266696224,-2127.5160229459593,3211.767210465458,1654.4394266696224,1654.4394266696224,-1078.3544611974585,-1078.3544611974585,-1078.3544611974585,7.146619483090155,7.146619483090155,7.146619483090155,-1085.5010806805483,-1085.5010806805483,-1085.5010806805483,0.0,0.0,0.0,576.084965472164
2017-02-14,1655.186520022705,-1892.464564834029,3557.9698468977,1655.186520022705,1655.186520022705,-786.1532335344071,-786.1532335344071,-786.1532335344071,347.3575507894444,347.3575507894444,347.3575507894444,-1133.5107843238518,-1133.5107843238518,-1133.5107843238518,0.0,0.0,0.0,869.0332864882979
2017-02-15,1655.9336133757877,-2259.5853556667425,3277.9588937402614,1655.9336133757877,1655.9336133757877,-1276.7086289468352,-1276.7086289468352,-1276.7086289468352,-102.82822580987145,-102.82822580987145,-102.82822580987145,-1173.8804031369637,-1173.8804031369637,-1173.8804031369637,0.0,0.0,0.0,379.22498442895244
2017-02-16,1656.68070672887,-2998.3939541506315,2529.383184415236,1656.68070672887,1656.68070672887,-1889.5745541641693,-1889.5745541641693,-1889.5745541641693,-684.2422190991516,-684.2422190991516,-684.2422190991516,-1205.3323350650176,-1205.3323350650176,-1205.3323350650176,0.0,0.0,0.0,-232.89384743529922
2017-02-19,1658.921986788118,-2150.189865754556,3496.4450714601307,1658.921986788118,1658.921986788118,-1105.35168615436,-1105.35168615436,-1105.35168615436,130.75476628648624,130.75476628648624,130.75476628648624,-1236.1064524408462,-1236.1064524408462,-1236.1064524408462,0.0,0.0,0.0,553.5703006337578
2017-02-20,1659.6690801412003,-2158.7058643217206,3057.95233722599,1659.6690801412003,1659.6690801412003,-1215.7314613184553,-1215.7314613184553,-1215.7314613184553,7.146619483105998,7.146619483105998,7.146619483105998,-1222.878080801561,-1222.878080801561,-1222.878080801561,0.0,0.0,0.0,443.937618822745
2017-02-21,1660.4161734942832,-1969.1221814437476,3548.848562053599,1660.4161734942832,1660.4161734942832,-849.9954447920635,-849.9954447920635,-849.9954447920635,347.35755078938905,347.35755078938905,347.35755078938905,-1197.3529955814527,-1197.3529955814527,-1197.3529955814527,0.0,0.0,0.0,810.4207287022197
2017-02-22,1661.2229476565722,-2482.724010771997,3141.099990485881,1661.2229476565722,1661.2229476565722,-1262.4034826164805,-1262.4034826164805,-1262.4034826164805,-102.82822580909344,-102.82822580909344,-102.82822580909344,-1159.5752568073872,-1159.5752568073872,-1159.5752568073872,0.0,0.0,0.0,398.8194650400917
2017-02-23,1662.0297218188614,-2730.661734334756,2691.2590418741684,1662.0297218188614,1662.0297218188614,-1794.084819673362,-1794.084819673362,-1794.084819673362,-684.2422190989492,-684.2422190989492,-684.2422190989492,-1109.8426005744127,-1109.8426005744127,-1109.8426005744127,0.0,0.0,0.0,-132.05509785450067
2017-02-25,1663.6432701434394,-1719.9054763414667,3720.674222585734,1663.6432701434394,1663.6432701434394,-606.0648152555873,-606.0648152555873,-606.0648152555873,370.86703511232315,370.86703511232315,370.86703511232315,-976.9318503679106,-976.9318503679106,-976.9318503679106,0.0,0.0,0.0,1057.578454887852
2017-02-27,1665.2568184680179,-1862.7162630506912,3652.7495994444744,1665.2568184680179,1665.2568184680179,-798.572493857005,-798.572493857005,-798.572493857005,7.1466194834033265,7.1466194834033265,7.1466194834033265,-805.7191133404083,-805.7191133404083,-805.7191133404083,0.0,0.0,0.0,866.6843246110128
2017-02-28,1666.0635926303069,-1624.0007734588364,4025.261588828008,1666.0635926303069,1666.0635926303069,-361.48945942551234,-361.48945942551234,-361.48945942551234,347.3575507896107,347.3575507896107,347.3575507896107,-708.8470102151231,-708.8470102151231,-708.8470102151231,0.0,0.0,0.0,1304.5741332047946
2017-03-01,1666.870366792596,-1735.3815968414635,3770.076685397134,1666.870366792596,1666.870366792596,-709.2635340814542,-709.2635340814542,-709.2635340814542,-102.82822580960519,-102.82822580960519,-102.82822580960519,-606.435308271849,-606.435308271849,-606.435308271849,0.0,0.0,0.0,957.6068327111419
2017-03-03,1668.483915117174,-1724.1346950116558,3849.806691949912,1668.483915117174,1668.483915117174,-460.61213314838534,-460.61213314838534,-460.61213314838534,-69.05552676050512,-69.05552676050512,-69.05552676050512,-391.55660638788015,-391.55660638788015,-391.55660638788015,0.0,0.0,0.0,1207.8717819687888
2017-03-04,1669.2906892794635,-1135.6455096259117,4485.795383948727,1669.2906892794635,1669.2906892794635,88.34828711614146,88.34828711614146,88.34828711614146,370.86703511235123,370.86703511235123,370.86703511235123,-282.5187479962098,-282.5187479962098,-282.5187479962098,0.0,0.0,0.0,1757.638976395605
2017-03-05,1670.0974634417523,-1313.235331480546,4233.556621332801,1670.0974634417523,1670.0974634417523,-43.971053426653654,-43.971053426653654,-43.971053426653654,130.7547662866357,130.7547662866357,130.7547662866357,-174.72581971328933,-174.72581971328933,-174.72581971328933,0.0,0.0,0.0,1626.1264100150986
2017-03-06,1670.9042376040416,-880.7460166498594,4191.35907462658,1670.9042376040416,1670.9042376040416,-62.72721273063108,-62.72721273063108,-62.72721273063108,7.146619482776782,7.146619482776782,7.146619482776782,-69.87383221340785,-69.87383221340785,-69.87383221340785,0.0,0.0,0.0,1608.1770248734106
2017-03-07,1671.7110117663308,-720.991769979067,4974.557970695259,1671.7110117663308,1671.7110117663308,377.77117346917714,377.77117346917714,377.77117346917714,347.3575507891647,347.3575507891647,347.3575507891647,30.41362268001244,30.41362268001244,30.41362268001244,0.0,0.0,0.0,2049.482185235508
2017-03-08,1672.5177859286198,-1096.6699562694193,4501.8140880625115,1672.5177859286198,1672.5177859286198,21.790594292067112,21.790594292067112,21.790594292067112,-102.82822581011688,-102.82822581011688,-102.82822581011688,124.618820102184,124.618820102184,124.618820102184,0.0,0.0,0.0,1694.308380220687
2017-03-09,1673.3245600909088,-1514.585194566867,4062.948564638308,1673.3245600909088,1673.3245600909088,-472.8817034449947,-472.8817034449947,-472.8817034449947,-684.2422190990767,-684.2422190990767,-684.2422190990767,211.36051565408206,211.36051565408206,211.36051565408206,0.0,0.0,0.0,1200.4428566459142
2017-03-10,1674.131334253198,-802.1168707282103,4509.699620652115,1674.131334253198,1674.131334253198,220.36550770227362,220.36550770227362,220.36550770227362,-69.05552675985714,-69.05552675985714,-69.05552675985714,289.42103446213076,289.42103446213076,289.42103446213076,0.0,0.0,0.0,1894.4968419554716
2017-03-11,1674.9381084154872,-350.97240656475236,5110.223035822945,1674.9381084154872,1674.9381084154872,728.6362751752349,728.6362751752349,728.6362751752349,370.8670351122904,370.8670351122904,370.8670351122904,357.76924006294445,357.76924006294445,357.76924006294445,0.0,0.0,0.0,2403.5743835907224
2017-03-12,1675.7448825777765,-382.16485938504275,4946.554029039154,1675.7448825777765,1675.7448825777765,546.3336617221628,546.3336617221628,546.3336617221628,130.75476628629306,130.75476628629306,130.75476628629306,415.5788954358697,415.5788954358697,415.5788954358697,0.0,0.0,0.0,2222.0785442999395
2017-03-13,1676.5516567400655,-550.7362310384661,4852.383721993014,1676.5516567400655,1676.5516567400655,469.3886670826314,469.3886670826314,469.3886670826314,7.146619482792614,7.146619482792614,7.146619482792614,462.24204759983877,462.24204759983877,462.24204759983877,0.0,0.0,0.0,2145.940323822697
2017-03-14,1677.3584309023545,-94.02767221078604,5105.338009496413,1677.3584309023545,1677.3584309023545,844.73474497755,844.73474497755,844.73474497755,347.3575507894432,347.3575507894432,347.3575507894432,497.37719418810684,497.37719418810684,497.37719418810684,0.0,0.0,0.0,2522.0931758799043
2017-03-15,1678.1652050646437,-600.4942565442124,4882.198465015056,1678.1652050646437,1678.1652050646437,418.00389617620846,418.00389617620846,418.00389617620846,-102.82822581062865,-102.82822581062865,-102.82822581062865,520.8321219868371,520.8321219868371,520.8321219868371,0.0,0.0,0.0,2096.1691012408523
2017-03-17,1679.778753389222,-627.4412881976617,4857.831554115414,1679.778753389222,1679.778753389222,464.16343473406573,464.16343473406573,464.16343473406573,-69.05552676103733,-69.05552676103733,-69.05552676103733,533.2189614951031,533.2189614951031,533.2189614951031,0.0,0.0,0.0,2143.9421881232875
2017-03-18,1680.585527551511,-188.4114230767611,5183.97932218582,1680.585527551511,1680.585527551511,893.8122447004969,893.8122447004969,893.8122447004969,370.86703511231855,370.86703511231855,370.86703511231855,522.9452095881784,522.9452095881784,522.9452095881784,0.0,0.0,0.0,2574.3977722520076
2017-03-19,1681.3923017138002,-455.5315373314584,5111.51071975526,1681.3923017138002,1681.3923017138002,633.305213151678,633.305213151678,633.305213151678,130.75476628595058,130.75476628595058,130.75476628595058,502.5504468657275,502.5504468657275,502.5504468657275,0.0,0.0,0.0,2314.6975148654783
2017-03-20,1682.1990758760894,-613.5667195577962,4967.6644751889,1682.1990758760894,1682.1990758760894,480.0403415756385,480.0403415756385,480.0403415756385,7.146619483371497,7.146619483371497,7.146619483371497,472.89372209226696,472.89372209226696,472.89372209226696,0.0,0.0,0.0,2162.239417451728
2017-03-21,1683.0058500383784,-173.8639437730413,5211.853565918708,1683.0058500383784,1683.0058500383784,782.3360780535595,782.3360780535595,782.3360780535595,347.35755078899723,347.35755078899723,347.35755078899723,434.97852726456244,434.97852726456244,434.97852726456244,0.0,0.0,0.0,2465.341928091938
2017-03-22,1683.8126242006676,-746.4186953731444,4557.827052609005,1683.8126242006676,1683.8126242006676,287.0975018507873,287.0975018507873,287.0975018507873,-102.82822580985055,-102.82822580985055,-102.82822580985055,389.9257276606379,389.9257276606379,389.9257276606379,0.0,0.0,0.0,1970.9101260514549
2017-03-24,1685.4261725252459,-680.2723122141927,4669.3450212288835,1685.4261725252459,1685.4261725252459,214.24640498544926,214.24640498544926,214.24640498544926,-69.0555267619826,-69.0555267619826,-69.0555267619826,283.30193174743187,283.30193174743187,283.30193174743187,0.0,0.0,0.0,1899.6725775106952
2017-03-25,1686.232946687535,-411.04303762311156,5109.309913299536,1686.232946687535,1686.232946687535,595.1594029841449,595.1594029841449,595.1594029841449,370.8670351123155,370.8670351123155,370.8670351123155,224.29236787182933,224.29236787182933,224.29236787182933,0.0,0.0,0.0,2281.3923496716798
2017-03-26,1687.039720849824,-655.423747352706,4880.074396411546,1687.039720849824,1687.039720849824,293.9615222389318,293.9615222389318,293.9615222389318,130.75476628560799,130.75476628560799,130.75476628560799,163.20675595332386,163.20675595332386,163.20675595332386,0.0,0.0,0.0,1981.001243088756
2017-03-27,1687.846495012113,-1184.1441021723197,4652.643939028819,1687.846495012113,1687.846495012113,108.44987776556992,108.44987776556992,108.44987776556992,7.146619482744997,7.146619482744997,7.146619482744997,101.30325828282493,101.30325828282493,101.30325828282493,0.0,0.0,0.0,1796.296372777683
2017-03-28,1688.6532691744023,-914.098627262384,4695.144831071625,1688.6532691744023,1688.6532691744023,387.1370763789361,387.1370763789361,387.1370763789361,347.35755078927565,347.35755078927565,347.35755078927565,39.779525589660466,39.779525589660466,39.779525589660466,0.0,0.0,0.0,2075.7903455533383
2017-03-29,1689.4600433366913,-1052.601702379371,4418.397755702898,1689.4600433366913,1689.4600433366913,-123.08084169759218,-123.08084169759218,-123.08084169759218,-102.82822581036234,-102.82822581036234,-102.82822581036234,-20.2526158872298,-20.2526158872298,-20.2526158872298,0.0,0.0,0.0,1566.3792016390992
2017-03-30,1690.2668174989806,-1938.548788396078,3626.356786773653,1690.2668174989806,1690.2668174989806,-762.0317250796215,-762.0317250796215,-762.0317250796215,-684.2422190990018,-684.2422190990018,-684.2422190990018,-77.78950598061977,-77.78950598061977,-77.78950598061977,0.0,0.0,0.0,928.235092419359
2017-03-31,1691.0735916612696,-1151.3202039215216,4153.6526242370555,1691.0735916612696,1691.0735916612696,-201.0100630492418,-201.0100630492418,-201.0100630492418,-69.05552676133462,-69.05552676133462,-69.05552676133462,-131.95453628790716,-131.95453628790716,-131.95453628790716,0.0,0.0,0.0,1490.0635286120278
2017-04-01,1691.8803658235586,-851.3178586155391,4694.171113664543,1691.8803658235586,1691.8803658235586,188.85384039251431,188.85384039251431,188.85384039251431,370.86703511231684,370.86703511231684,370.86703511231684,-182.0131947198025,-182.0131947198025,-182.0131947198025,0.0,0.0,0.0,1880.7342062160728
2017-04-02,1692.687139985848,-1158.673254879361,4277.447518863862,1692.687139985848,1692.687139985848,-96.62922485730078,-96.62922485730078,-96.62922485730078,130.75476628627345,130.75476628627345,130.75476628627345,-227.38399114357426,-227.38399114357426,-227.38399114357426,0.0,0.0,0.0,1596.0579151285472
2017-04-03,1693.493914148137,-1258.6000589821178,4121.981926496027,1693.493914148137,1693.493914148137,-260.49847962304835,-260.49847962304835,-260.49847962304835,7.1466194830423335,7.1466194830423335,7.1466194830423335,-267.6450991060907,-267.6450991060907,-267.6450991060907,0.0,0.0,0.0,1432.9954345250887
2017-04-04,1694.300688310426,-929.0880503289784,4489.680708445768,1694.300688310426,1694.300688310426,44.82088725446159,44.82088725446159,44.82088725446159,347.3575507892203,347.3575507892203,347.3575507892203,-302.5366635347587,-302.5366635347587,-302.5366635347587,0.0,0.0,0.0,1739.1215755648877
2017-04-05,1695.1074624727153,-1519.1160143757988,4027.4351135181855,1695.1074624727153,1695.1074624727153,-434.78706417059965,-434.78706417059965,-434.78706417059965,-102.82822581119405,-102.82822581119405,-102.82822581119405,-331.95883835940555,-331.95883835940555,-331.95883835940555,0.0,0.0,0.0,1260.3203983021156
2017-04-07,1696.7210107972933,-1557.295171360759,3788.297205189548,1696.7210107972933,1696.7210107972933,-443.81103797193276,-443.81103797193276,-443.81103797193276,-69.05552676239734,-69.05552676239734,-69.05552676239734,-374.7555112095355,-374.7555112095355,-374.7555112095355,0.0,0.0,0.0,1252.9099728253605
2017-04-08,1697.5277849595827,-1021.2666086042004,4545.532697959102,1697.5277849595827,1697.5277849595827,-17.790080680204696,-17.790080680204696,-17.790080680204696,370.86703511231383,370.86703511231383,370.86703511231383,-388.65711579251854,-388.65711579251854,-388.65711579251854,0.0,0.0,0.0,1679.737704279378
2017-04-09,1698.3697824699373,-1263.208865198161,3975.2189246862654,1698.3697824699373,1698.3697824699373,-267.3591367117674,-267.3591367117674,-267.3591367117674,130.75476628593088,130.75476628593088,130.75476628593088,-398.11390299769835,-398.11390299769835,-398.11390299769835,0.0,0.0,0.0,1431.0106457581699
2017-04-10,1699.211779980292,-1445.2486186304643,4100.47759270149,1699.211779980292,1699.211779980292,-396.5182595179805,-396.5182595179805,-396.5182595179805,7.146619482697333,7.146619482697333,7.146619482697333,-403.66487900067784,-403.66487900067784,-403.66487900067784,0.0,0.0,0.0,1302.6935204623114
2017-04-12,1700.8957750010018,-1701.0435148171828,4047.8303191667615,1700.8957750010018,1700.8957750010018,-508.38649320607715,-508.38649320607715,-508.38649320607715,-102.82822580977606,-102.82822580977606,-102.82822580977606,-405.5582673963012,-405.5582673963012,-405.5582673963012,0.0,0.0,0.0,1192.5092817949246
2017-04-13,1701.7377725113565,-2247.064727668806,3368.384229733266,1701.7377725113565,1701.7377725113565,-1087.5072094958432,-1087.5072094958432,-1087.5072094958432,-684.2422190988631,-684.2422190988631,-684.2422190988631,-403.2649903969798,-403.2649903969798,-403.2649903969798,0.0,0.0,0.0,614.2305630155133
2017-04-14,1702.5797700217113,-1508.929661687803,3790.4099239573907,1702.5797700217113,1702.5797700217113,-468.80480210609187,-468.80480210609187,-468.80480210609187,-69.05552676186686,-69.05552676186686,-69.05552676186686,-399.74927534422494,-399.74927534422494,-399.74927534422494,0.0,0.0,0.0,1233.7749679156195
2017-04-15,1703.4217675320663,-1016.3897613942905,4455.569770930037,1703.4217675320663,1703.4217675320663,-24.83490131406211,-24.83490131406211,-24.83490131406211,370.8670351123419,370.8670351123419,370.8670351123419,-395.7019364264041,-395.7019364264041,-395.7019364264041,0.0,0.0,0.0,1678.5868662180042
2017-04-16,1704.263765042421,-1313.707797544128,4106.352716920582,1704.263765042421,1704.263765042421,-261.0239046983741,-261.0239046983741,-261.0239046983741,130.75476628576183,130.75476628576183,130.75476628576183,-391.778670984136,-391.778670984136,-391.778670984136,0.0,0.0,0.0,1443.239860344047
2017-04-17,1705.1057625527758,-1464.5365190931332,4017.787686975966,1705.1057625527758,1705.1057625527758,-381.4343366970203,-381.4343366970203,-381.4343366970203,7.146619482352367,7.146619482352367,7.146619482352367,-388.5809561793727,-388.5809561793727,-388.5809561793727,0.0,0.0,0.0,1323.6714258557554
2017-04-18,1705.9477600631305,-1212.0994761937552,4387.555684647194,1705.9477600631305,1705.9477600631305,-39.281609864193236,-39.281609864193236,-39.281609864193236,347.3575507890527,347.3575507890527,347.3575507890527,-386.639160653246,-386.639160653246,-386.639160653246,0.0,0.0,0.0,1666.6661501989372
2017-04-19,1706.7897575734855,-1480.7379641923017,3939.517367476031,1706.7897575734855,1706.7897575734855,-489.2265063847914,-489.2265063847914,-489.2265063847914,-102.82822581060782,-102.82822581060782,-102.82822581060782,-386.39828057418356,-386.39828057418356,-386.39828057418356,0.0,0.0,0.0,1217.5632511886943
2017-04-21,1708.473752594195,-1534.213116008804,3950.3369453650525,1708.473752594195,1708.473752594195,-461.36323523436,-461.36323523436,-461.36323523436,-69.05552676133631,-69.05552676133631,-69.05552676133631,-392.30770847302364,-392.30770847302364,-392.30770847302364,0.0,0.0,0.0,1247.110517359835
2017-04-22,1709.3157501045498,-985.9244749970026,4681.875294797154,1709.3157501045498,1709.3157501045498,-27.96840315219419,-27.96840315219419,-27.96840315219419,370.86703511237005,370.86703511237005,370.86703511237005,-398.8354382645642,-398.8354382645642,-398.8354382645642,0.0,0.0,0.0,1681.3473469523556
2017-04-23,1710.1577476149046,-1509.3800650253788,4131.6487174777785,1710.1577476149046,1710.1577476149046,-277.05797548654573,-277.05797548654573,-277.05797548654573,130.75476628608035,130.75476628608035,130.75476628608035,-407.81274177262605,-407.81274177262605,-407.81274177262605,0.0,0.0,0.0,1433.0997721283588
2017-04-24,1710.9997451252596,-1481.1009475167702,3778.653080265515,1710.9997451252596,1710.9997451252596,-412.0068729194145,-412.0068729194145,-412.0068729194145,7.146619482649708,7.146619482649708,7.146619482649708,-419.15349240206416,-419.15349240206416,-419.15349240206416,0.0,0.0,0.0,1298.992872205845
2017-04-25,1711.8417426356143,-1252.413690420811,4495.121235881047,1711.8417426356143,1711.8417426356143,-85.31010344795625,-85.31010344795625,-85.31010344795625,347.35755078933124,347.35755078933124,347.35755078933124,-432.6676542372874,-432.6676542372874,-432.6676542372874,0.0,0.0,0.0,1626.5316391876581
2017-04-26,1712.6837401459693,-1371.1044313080788,3651.1566801844792,1712.6837401459693,1712.6837401459693,-550.8976287142754,-550.8976287142754,-550.8976287142754,-102.8282258111195,-102.8282258111195,-102.8282258111195,-448.06940290315595,-448.06940290315595,-448.06940290315595,0.0,0.0,0.0,1161.7861114316938
2017-04-28,1714.3677351666788,-1649.9343835430768,3975.4511650096483,1714.3677351666788,1714.3677351666788,-552.0360456148088,-552.0360456148088,-552.0360456148088,-69.05552676239903,-69.05552676239903,-69.05552676239903,-482.9805188524096,-482.9805188524096,-482.9805188524096,0.0,0.0,0.0,1162.33168955187
2017-04-30,1716.0517301873883,-1559.5998476439424,4109.248589263091,1716.0517301873883,1716.0517301873883,-389.39429321867016,-389.39429321867016,-389.39429321867016,130.75476628591127,130.75476628591127,130.75476628591127,-520.1490595045815,-520.1490595045815,-520.1490595045815,0.0,0.0,0.0,1326.6574369687182
2017-05-01,1716.8937276977433,-1755.4745301218124,3736.359559268005,1716.8937276977433,1716.8937276977433,-531.0750273015572,-531.0750273015572,-531.0750273015572,7.146619482947089,7.146619482947089,7.146619482947089,-538.2216467845042,-538.2216467845042,-538.2216467845042,0.0,0.0,0.0,1185.8187003961862
2017-05-02,1717.7357252080978,-1356.2135655257043,4315.889718199155,1717.7357252080978,1717.7357252080978,-207.83906926572843,-207.83906926572843,-207.83906926572843,347.35755078960966,347.35755078960966,347.35755078960966,-555.1966200553381,-555.1966200553381,-555.1966200553381,0.0,0.0,0.0,1509.8966559423693
2017-05-03,1718.5777227184526,-1712.5526810811193,3646.5393640640655,1718.5777227184526,1718.5777227184526,-673.3456038683956,-673.3456038683956,-673.3456038683956,-102.82822581163128,-102.82822581163128,-102.82822581163128,-570.5173780567643,-570.5173780567643,-570.5173780567643,0.0,0.0,0.0,1045.2321188500568
2017-05-05,1720.2617177391623,-1593.6871042458506,3703.472381704313,1720.2617177391623,1720.2617177391623,-663.1868721407279,-663.1868721407279,-663.1868721407279,-69.05552676175104,-69.05552676175104,-69.05552676175104,-594.1313453789769,-594.1313453789769,-594.1313453789769,0.0,0.0,0.0,1057.0748455984344
2017-05-06,1721.103715249517,-1236.7678454796883,4223.913957600462,1721.103715249517,1721.103715249517,-230.6520010454754,-230.6520010454754,-230.6520010454754,370.86703511233725,370.86703511233725,370.86703511233725,-601.5190361578126,-601.5190361578126,-601.5190361578126,0.0,0.0,0.0,1490.4517142040418
2017-05-07,1721.945712759872,-1502.9302277301183,4063.542928524128,1721.945712759872,1721.945712759872,-474.71357412423947,-474.71357412423947,-474.71357412423947,130.7547662862298,130.7547662862298,130.7547662862298,-605.4683404104693,-605.4683404104693,-605.4683404104693,0.0,0.0,0.0,1247.2321386356325
2017-05-08,1722.7877102702266,-1422.6556075373664,3956.816181499141,1722.7877102702266,1722.7877102702266,-598.5636201376833,-598.5636201376833,-598.5636201376833,7.146619482962886,7.146619482962886,7.146619482962886,-605.7102396206462,-605.7102396206462,-605.7102396206462,0.0,0.0,0.0,1124.2240901325433
2017-05-09,1723.6297077805816,-1292.1180914230085,4019.8810512682207,1723.6297077805816,1723.6297077805816,-254.70811863612974,-254.70811863612974,-254.70811863612974,347.3575507894975,347.3575507894975,347.3575507894975,-602.0656694256272,-602.0656694256272,-602.0656694256272,0.0,0.0,0.0,1468.921589144452
2017-05-10,1724.4717052909364,-1789.0858670103164,3744.265460786444,1724.4717052909364,1724.4717052909364,-697.2789047470259,-697.2789047470259,-697.2789047470259,-102.82822581053325,-102.82822581053325,-102.82822581053325,-594.4506789364926,-594.4506789364926,-594.4506789364926,0.0,0.0,0.0,1027.1928005439104
2017-05-11,1725.3137028012911,-2168.912811150585,2899.59161592386,1725.3137028012911,1725.3137028012911,-1267.1210706792224,-1267.1210706792224,-1267.1210706792224,-684.2422190990715,-684.2422190990715,-684.2422190990715,-582.8788515801508,-582.8788515801508,-582.8788515801508,0.0,0.0,0.0,458.19263212206874
2017-05-12,1726.1557003116461,-1678.2558804166358,3764.7809945126783,1726.1557003116461,1726.1557003116461,-636.5164963401581,-636.5164963401581,-636.5164963401581,-69.05552676110308,-69.05552676110308,-69.05552676110308,-567.4609695790549,-567.4609695790549,-567.4609695790549,0.0,0.0,0.0,1089.6392039714879
2017-05-14,1727.8396953323556,-1507.1031624977168,4090.2797992386154,1727.8396953323556,1727.8396953323556,-395.240646325446,-395.240646325446,-395.240646325446,130.7547662868953,130.7547662868953,130.7547662868953,-525.9954126123413,-525.9954126123413,-525.9954126123413,0.0,0.0,0.0,1332.5990490069096
2017-05-15,1728.6816928427104,-1568.2159712621487,3919.680935102414,1728.6816928427104,1728.6816928427104,-493.4687880415009,-493.4687880415009,-493.4687880415009,7.146619482899465,7.146619482899465,7.146619482899465,-500.6154075244004,-500.6154075244004,-500.6154075244004,0.0,0.0,0.0,1235.2129048012096
2017-05-16,1729.5236903530654,-1321.1601897835421,4137.706781212468,1729.5236903530654,1729.5236903530654,-125.34914513715069,-125.34914513715069,-125.34914513715069,347.35755078944214,347.35755078944214,347.35755078944214,-472.7066959265929,-472.7066959265929,-472.7066959265929,0.0,0.0,0.0,1604.1745452159148
2017-05-17,1730.3656878634201,-1320.5352169102655,3881.627032996602,1730.3656878634201,1730.3656878634201,-545.6010023333503,-545.6010023333503,-545.6010023333503,-102.82822581136499,-102.82822581136499,-102.82822581136499,-442.7727765219853,-442.7727765219853,-442.7727765219853,0.0,0.0,0.0,1184.76468553007
2017-05-18,1731.207685373775,-2090.269730227641,3380.006449694657,1731.207685373775,1731.207685373775,-1095.6049156789713,-1095.6049156789713,-1095.6049156789713,-684.2422190991351,-684.2422190991351,-684.2422190991351,-411.3626965798362,-411.3626965798362,-411.3626965798362,0.0,0.0,0.0,635.6027696948036
2017-05-19,1732.0496828841299,-1541.337659727754,4064.813750928518,1732.0496828841299,1732.0496828841299,-448.1123436244126,-448.1123436244126,-448.1123436244126,-69.0555267605726,-69.0555267605726,-69.0555267605726,-379.05681686383986,-379.05681686383986,-379.05681686383986,0.0,0.0,0.0,1283.9373392597172
